order_id|email|transactions_timestamp|total_item_quantity|purchase_revenue_in_usd|unique_items|items
392355|potterrodney@yahoo.com|1593299549833002|1|1075.5|1|[{'coupon': 'NEWBED10'
383230|petersdavid@yahoo.com|1593254779262577|1|940.5|1|[{'coupon': 'NEWBED10'
381892|pcohen@burgess.com|1593235138878905|1|940.5|1|[{'coupon': 'NEWBED10'
392315|chloe01@yahoo.com|1593299252171355|2|1038.6|2|[{'coupon': 'NEWBED10'
391980|bowendavid29@yahoo.com|1593297130459282|1|1075.5|1|[{'coupon': 'NEWBED10'
380465|erica97@simon.org|1593216554412243|1|595.0|1|[{'coupon': None
380813|burnettrobert@yahoo.com|1593220166878285|1|945.0|1|[{'coupon': None
380758|dakotapatterson@hotmail.com|1593219471360298|1|1995.0|1|[{'coupon': None
381482|holly29@yahoo.com|1593228835691075|1|1695.0|1|[{'coupon': None
381275|graycrystal@hotmail.com|1593225788696006|1|1045.0|1|[{'coupon': None
384182|rachel41@price.org|1593262416976176|1|1195.0|1|[{'coupon': None
384378|zklein@gmail.com|1593263615099977|1|945.0|1|[{'coupon': None
384729|gomezlogan@hotmail.com|1593265629294400|1|1045.0|1|[{'coupon': None
384530|uhenderson@diaz-perry.info|1593264500933002|1|1045.0|1|[{'coupon': None
385742|harrisjasmine@reyes-nelson.com|1593270890925288|1|1195.0|1|[{'coupon': None
385655|khuff53@yahoo.com|1593270479543414|1|595.0|1|[{'coupon': None
385829|tara13@hotmail.com|1593271213491366|1|595.0|1|[{'coupon': None
385833|jessecarlson@hernandez.com|1593271239939632|1|595.0|1|[{'coupon': None
387521|jennifer73@noble-henson.com|1593278119408082|1|945.0|1|[{'coupon': None
385806|james74@wilson-hernandez.com|1593271127837763|1|1045.0|1|[{'coupon': None
387471|nicole4276@yahoo.com|1593277964553471|2|714.0|2|[{'coupon': None
387762|mark4862@yahoo.com|1593279023954572|1|1695.0|1|[{'coupon': None
387721|swilson60@yahoo.com|1593278839894422|1|595.0|1|[{'coupon': None
388073|downsjamie@hotmail.com|1593280132490743|1|1045.0|1|[{'coupon': None
387196|gtaylor@yahoo.com|1593276890132657|2|1104.0|2|[{'coupon': None
387609|lharris@benjamin-guerra.net|1593278397814409|1|1195.0|1|[{'coupon': None
390623|carlastuart@meadows-smith.net|1593290173674622|1|1195.0|1|[{'coupon': None
389615|sean68@buchanan.biz|1593285870890242|1|1045.0|1|[{'coupon': None
389681|qroberson@thomas.biz|1593286098907168|1|1195.0|1|[{'coupon': None
390097|coxjessica@page-orozco.biz|1593287817457511|1|1195.0|1|[{'coupon': None
390050|kimberlyharrison@moody.com|1593287618839867|1|945.0|1|[{'coupon': None
390492|sherryward@gmail.com|1593289553238493|1|1195.0|1|[{'coupon': None
391224|andreacastro@gmail.com|1593293033160027|2|2390.0|2|[{'coupon': None
390681|wgomez74@hotmail.com|1593290441809330|1|1045.0|1|[{'coupon': None
391263|sclark11@hotmail.com|1593293227709612|1|595.0|1|[{'coupon': None
390637|gboyd@yahoo.com|1593290251698228|1|1195.0|1|[{'coupon': None
391925|weisscynthia@rivera.org|1593296757759418|2|1274.0|2|[{'coupon': None
391635|alejandro92@yahoo.com|1593295122324458|1|1045.0|1|[{'coupon': None
391983|vferguson48@hotmail.com|1593297151038070|1|1195.0|1|[{'coupon': None
391652|hodiane@hill-white.com|1593295238545025|1|945.0|1|[{'coupon': None
391878|phughes@mercado.com|1593296464658866|1|1195.0|1|[{'coupon': None
392732|pnelson@moore.biz|1593302322478955|2|1990.0|2|[{'coupon': None
392661|charles83@gmail.com|1593301765659766|1|595.0|1|[{'coupon': None
380692|patriciahampton@yahoo.com|1593218785056982|1|535.5|1|[{'coupon': 'NEWBED10'
383062|schmidtjessica76@gmail.com|1593253068833257|1|535.5|1|[{'coupon': 'NEWBED10'
383592|dyork@johnson.com|1593258076975251|1|940.5|1|[{'coupon': 'NEWBED10'
383140|cynthia58@mills.com|1593253880124410|1|850.5|1|[{'coupon': 'NEWBED10'
380955|breanna30@saunders.com|1593221859172446|1|535.5|1|[{'coupon': 'NEWBED10'
381723|sharonwolf@yahoo.com|1593232519903100|1|850.5|1|[{'coupon': 'NEWBED10'
383565|fostercaleb@hotmail.com|1593257835377670|1|535.5|1|[{'coupon': 'NEWBED10'
381984|aliciamorales@sanchez.org|1593236778460407|1|1075.5|1|[{'coupon': 'NEWBED10'
381739|christopher37@mitchell.com|1593232788948666|1|535.5|1|[{'coupon': 'NEWBED10'
383366|willisaudrey@yahoo.com|1593256124292783|1|850.5|1|[{'coupon': 'NEWBED10'
389905|elliottrichard61@gmail.com|1593287039823912|1|535.5|1|[{'coupon': 'NEWBED10'
392227|davisdennis@robinson-ramirez.net|1593298659794041|1|1795.5|1|[{'coupon': 'NEWBED10'
383596|pmartinez@romero.com|1593258102821902|1|940.5|1|[{'coupon': 'NEWBED10'
381254|samuelmoreno@wright.biz|1593225468229763|2|1701.0|1|[{'coupon': 'NEWBED10'
386672|hmoody@manning.com|1593274791289455|1|940.5|1|[{'coupon': 'NEWBED10'
388670|isimmons@sawyer.com|1593282326349011|1|1525.5|1|[{'coupon': 'NEWBED10'
385031|talvarado@gmail.com|1593267330327057|1|940.5|1|[{'coupon': 'NEWBED10'
383979|rachelharvey@lang.com|1593261091313402|1|985.5|1|[{'coupon': 'NEWBED10'
381236|armstrongscott@gmail.com|1593225265823192|1|1075.5|1|[{'coupon': 'NEWBED10'
392377|bwood@salinas-brown.net|1593299673756639|1|1075.5|1|[{'coupon': 'NEWBED10'
383938|norriskenneth@gmail.com|1593260841836038|2|1386.0|2|[{'coupon': 'NEWBED10'
387516|charlesbean@yahoo.com|1593278103981907|1|940.5|1|[{'coupon': 'NEWBED10'
381051|michaelmathis@gmail.com|1593223052047435|1|1795.5|1|[{'coupon': 'NEWBED10'
389399|matthewsmatthew@yahoo.com|1593285028473708|1|850.5|1|[{'coupon': 'NEWBED10'
391579|chungjoshua@tanner-brooks.com|1593294812991909|2|1071.0|1|[{'coupon': 'NEWBED10'
380556|ericbush@romero.com|1593217482111671|1|945.0|1|[{'coupon': None
380633|mitchellkaren@hotmail.com|1593218260780229|2|1790.0|2|[{'coupon': None
381028|patrickdiaz@gmail.com|1593222705156306|1|1195.0|1|[{'coupon': None
382371|dwilliams@todd.com|1593243302899662|1|945.0|1|[{'coupon': None
382715|diana08@yahoo.com|1593248623636650|1|945.0|1|[{'coupon': None
383482|kmccarthy@medina.net|1593257077785850|1|595.0|1|[{'coupon': None
383500|wgonzalez@morrison.com|1593257239787563|1|1045.0|1|[{'coupon': None
383823|amy72@barber.com|1593259943268536|1|79.0|1|[{'coupon': None
383813|christopher5723@gmail.com|1593259816348665|1|595.0|1|[{'coupon': None
383733|theresa88@hotmail.com|1593259151890697|1|595.0|1|[{'coupon': None
383709|bob06@ford.com|1593258946042285|2|1790.0|2|[{'coupon': None
384281|mariamiller@jackson-brown.net|1593263044700690|1|595.0|1|[{'coupon': None
384635|christopher57@anderson.com|1593265129617241|1|1045.0|1|[{'coupon': None
384773|richard20@smith-owens.biz|1593265895728417|2|1754.0|2|[{'coupon': None
385709|danielsjoseph@yahoo.com|1593270707947714|1|1045.0|1|[{'coupon': None
385728|joseph1291@hotmail.com|1593270819002101|1|595.0|1|[{'coupon': None
386029|estone@hotmail.com|1593271974456983|1|945.0|1|[{'coupon': None
386172|sanderssandra@garcia.net|1593272656382771|1|1195.0|1|[{'coupon': None
387729|amorgan@gomez.com|1593278867792119|1|1195.0|1|[{'coupon': None
386878|cathykelly@butler.com|1593275627913419|1|595.0|1|[{'coupon': None
387135|tammy30@richardson.info|1593276603036381|1|945.0|1|[{'coupon': None
387708|karenjenkins@green.biz|1593278790927325|1|1195.0|1|[{'coupon': None
387159|olee73@hotmail.com|1593276687138976|1|1195.0|1|[{'coupon': None
387207|dfloyd@yahoo.com|1593276960618481|1|1045.0|1|[{'coupon': None
387570|bridget67@barron.com|1593278260591097|1|595.0|1|[{'coupon': None
387622|sheila30@jones.info|1593278470193643|1|1195.0|1|[{'coupon': None
388255|jeremy8389@gmail.com|1593280781723647|1|1195.0|1|[{'coupon': None
388247|richardjones@hall-hubbard.net|1593280754896706|1|595.0|1|[{'coupon': None
387687|jgrimes@yahoo.com|1593278706519851|1|1195.0|1|[{'coupon': None
388070|hollyford@yahoo.com|1593280119033647|1|1795.0|1|[{'coupon': None
388974|zacharyscott@bailey-campbell.com|1593283399406043|1|1045.0|1|[{'coupon': None
389221|danielle08@hotmail.com|1593284388993502|1|595.0|1|[{'coupon': None
389048|ashleylevy@hotmail.com|1593283718801838|1|595.0|1|[{'coupon': None
389739|robert21@webb.com|1593286355788963|1|1195.0|1|[{'coupon': None
390375|nicole66@becker.com|1593288978734028|1|1195.0|1|[{'coupon': None
389748|derrickbolton@yahoo.com|1593286396621507|1|119.0|1|[{'coupon': None
389788|monica8843@hotmail.com|1593286574360109|4|2278.0|4|[{'coupon': None
391159|vbarr@yahoo.com|1593292701796923|1|595.0|1|[{'coupon': None
390874|portermason@wright.com|1593291311991635|1|1995.0|1|[{'coupon': None
390802|trevinojesus@hancock-mcdonald.com|1593290943610800|1|119.0|1|[{'coupon': None
391004|penningtonandrew@singh.com|1593291921051568|1|1795.0|1|[{'coupon': None
390873|mcampbell@james-hoover.info|1593291302952100|1|1195.0|1|[{'coupon': None
390806|combspatricia@yahoo.com|1593290967420265|1|1095.0|1|[{'coupon': None
391232|kellygomez@berg.biz|1593293082825696|1|1045.0|1|[{'coupon': None
391487|rmartin@sloan.info|1593294287389091|2|1190.0|1|[{'coupon': None
391680|lanecolton@gmail.com|1593295427197576|1|1045.0|1|[{'coupon': None
392627|whitecory@yahoo.com|1593301471023822|1|1195.0|1|[{'coupon': None
391813|cherylhuang@huber.com|1593296185324959|1|1045.0|1|[{'coupon': None
381522|hnelson@crosby-williams.com|1593229524083603|1|985.5|1|[{'coupon': 'NEWBED10'
383083|wagnermargaret@murphy-stephens.org|1593253317153957|1|1615.5|1|[{'coupon': 'NEWBED10'
380803|florespamela@yahoo.com|1593220034785811|1|535.5|1|[{'coupon': 'NEWBED10'
381319|amandavasquez@hotmail.com|1593226302778032|1|1075.5|1|[{'coupon': 'NEWBED10'
383102|eespinoza@tucker.org|1593253527936710|1|535.5|1|[{'coupon': 'NEWBED10'
387055|aolsen@deleon-mcbride.org|1593276302100513|1|985.5|1|[{'coupon': 'NEWBED10'
382879|imaldonado@gmail.com|1593250774670785|1|1795.5|1|[{'coupon': 'NEWBED10'
388484|othompson@young.com|1593281717401070|1|1615.5|1|[{'coupon': 'NEWBED10'
381423|dandrews62@hotmail.com|1593228110895558|1|940.5|1|[{'coupon': 'NEWBED10'
391474|vmartinez@johnson-davis.org|1593294213729952|1|940.5|1|[{'coupon': 'NEWBED10'
382122|jenniferbrown71@gmail.com|1593239120206146|1|1075.5|1|[{'coupon': 'NEWBED10'
380915|joseph8459@hotmail.com|1593221468365154|1|1075.5|1|[{'coupon': 'NEWBED10'
384956|jamesbrown98@gmail.com|1593266922593796|1|1075.5|1|[{'coupon': 'NEWBED10'
391124|pottsjose@bishop-pacheco.info|1593292485411423|1|940.5|1|[{'coupon': 'NEWBED10'
381046|jasmine01@hotmail.com|1593222988398108|1|535.5|1|[{'coupon': 'NEWBED10'
382136|smithkimberly@gregory.info|1593239539668184|1|53.1|1|[{'coupon': 'NEWBED10'
381450|diana57@gmail.com|1593228409888414|1|53.1|1|[{'coupon': 'NEWBED10'
381284|petersenrichard@hotmail.com|1593225935879177|1|535.5|1|[{'coupon': 'NEWBED10'
382422|thomastrujillo@moss-bell.com|1593244126380674|1|1075.5|1|[{'coupon': 'NEWBED10'
382945|jake35@garrett.com|1593251626426536|2|588.6|2|[{'coupon': 'NEWBED10'
388356|devin87@pierce.info|1593281174547553|1|940.5|1|[{'coupon': 'NEWBED10'
381561|campbellgeorge@hotmail.com|1593230070312135|1|850.5|1|[{'coupon': 'NEWBED10'
387389|bondgloria@daniel-fernandez.org|1593277627015854|1|940.5|1|[{'coupon': 'NEWBED10'
381780|amberjones@gmail.com|1593233526696784|1|535.5|1|[{'coupon': 'NEWBED10'
382566|briansmith@guzman.com|1593246409975521|2|1668.6|2|[{'coupon': 'NEWBED10'
381440|mccallalisha@hotmail.com|1593228296872195|1|940.5|1|[{'coupon': 'NEWBED10'
382145|cthomas79@yahoo.com|1593239694629496|1|107.10000000000001|1|[{'coupon': 'NEWBED10'
384180|sandra64@yahoo.com|1593262407823044|1|535.5|1|[{'coupon': 'NEWBED10'
381223|barry52@espinoza-lowery.net|1593225142015738|1|940.5|1|[{'coupon': 'NEWBED10'
380876|aprilhansen@gmail.com|1593220979727405|1|940.5|1|[{'coupon': 'NEWBED10'
391060|millerandrew@yahoo.com|1593292167845021|1|850.5|1|[{'coupon': 'NEWBED10'
384214|thomasmonica@yahoo.com|1593262630568688|1|107.10000000000001|1|[{'coupon': 'NEWBED10'
381991|frederickgonzales@gmail.com|1593236870451210|1|1075.5|1|[{'coupon': 'NEWBED10'
381459|rosskimberly@hotmail.com|1593228505592472|1|535.5|1|[{'coupon': 'NEWBED10'
392512|ireid@gmail.com|1593300640857699|1|535.5|1|[{'coupon': 'NEWBED10'
382780|obriensteven@gmail.com|1593249602876019|1|1075.5|1|[{'coupon': 'NEWBED10'
380805|doughertyellen@gmail.com|1593220054883596|1|1195.0|1|[{'coupon': None
381100|kim07@daniel-russell.com|1593223568159304|1|595.0|1|[{'coupon': None
381133|bridget54@hotmail.com|1593224030110434|1|1045.0|1|[{'coupon': None
381507|jenna43@yahoo.com|1593229243958845|1|1045.0|1|[{'coupon': None
382723|ebrown@francis.biz|1593248816647891|1|1195.0|1|[{'coupon': None
383467|garciasamantha@wilcox-spears.com|1593256976916132|1|595.0|1|[{'coupon': None
383265|ruthwilliams@benitez.com|1593255090387746|1|1795.0|1|[{'coupon': None
383471|andrewbailey@hotmail.com|1593256999765324|1|595.0|1|[{'coupon': None
383962|cclark@monroe.com|1593260938750438|1|595.0|1|[{'coupon': None
383800|jeremymartinez@yahoo.com|1593259662979419|1|1795.0|1|[{'coupon': None
384064|anthonyford@hotmail.com|1593261580396937|1|945.0|1|[{'coupon': None
385104|lauren85@raymond.com|1593267674712882|1|1095.0|1|[{'coupon': None
384969|emilymckinney@gmail.com|1593267003684618|1|1195.0|1|[{'coupon': None
384678|vgardner@gmail.com|1593265337135230|1|1795.0|1|[{'coupon': None
384532|sgregory@lee.com|1593264503859339|1|1195.0|1|[{'coupon': None
386055|alexander8837@yahoo.com|1593272090932118|2|2140.0|2|[{'coupon': None
385733|flynnlisa@hardy.com|1593270847622522|1|1195.0|1|[{'coupon': None
385176|leonardnicole@hotmail.com|1593268115779172|1|1195.0|1|[{'coupon': None
385397|michelle12@cox.biz|1593269302621799|2|1254.0|2|[{'coupon': None
385545|ssmith@contreras.org|1593270030710803|1|1195.0|1|[{'coupon': None
386491|cassidyjones@johnson.com|1593273993439463|1|1045.0|1|[{'coupon': None
386569|bzimmerman@yahoo.com|1593274266169518|1|1195.0|1|[{'coupon': None
386144|trevor37@phillips-liu.com|1593272544802513|1|1195.0|1|[{'coupon': None
387030|nmiller17@gmail.com|1593276205762762|2|2114.0|2|[{'coupon': None
386247|kimberlywhite@hotmail.com|1593272882365700|1|595.0|1|[{'coupon': None
386786|ianderson76@yahoo.com|1593275270542326|1|595.0|1|[{'coupon': None
387061|james5657@gmail.com|1593276325118273|1|1195.0|1|[{'coupon': None
386738|bjohnson@bowers.org|1593275061085135|1|1195.0|1|[{'coupon': None
386978|tracie87@hotmail.com|1593275994551576|1|1045.0|1|[{'coupon': None
386898|darren82@shannon.com|1593275698112301|1|595.0|1|[{'coupon': None
388534|jsanchez@patterson-gardner.biz|1593281908397962|1|119.0|1|[{'coupon': None
388709|stephensrandy@yahoo.com|1593282447699775|1|1095.0|1|[{'coupon': None
388380|coreycunningham@hotmail.com|1593281279679108|1|1995.0|1|[{'coupon': None
388443|christina32@yahoo.com|1593281572420812|1|1095.0|1|[{'coupon': None
389514|patrickjeffrey@murray.biz|1593285465319315|1|945.0|1|[{'coupon': None
388977|qtownsend91@gmail.com|1593283404631119|1|945.0|1|[{'coupon': None
388866|jeremysmith4@yahoo.com|1593282984580204|1|595.0|1|[{'coupon': None
389749|michael43@wilson.info|1593286399349958|1|1045.0|1|[{'coupon': None
389443|cummingschristina@yahoo.com|1593285159206399|1|1045.0|1|[{'coupon': None
390153|markscatherine@hicks.com|1593288030539731|1|1195.0|1|[{'coupon': None
389785|tamara86@melendez-caldwell.com|1593286567649260|1|1045.0|1|[{'coupon': None
390236|jonesmatthew80@yahoo.com|1593288418260434|1|1195.0|1|[{'coupon': None
391733|josephrobinson@mitchell-chambers.com|1593295755784272|1|1195.0|1|[{'coupon': None
391443|morganbrian@yahoo.com|1593294039186254|1|1045.0|1|[{'coupon': None
391937|lmcdonald@weaver.net|1593296824919193|1|119.0|1|[{'coupon': None
391351|williamleblanc@yahoo.com|1593293593669818|1|1195.0|1|[{'coupon': None
391378|rodgerslarry@yahoo.com|1593293729006270|1|595.0|1|[{'coupon': None
391960|whitetyler17@hotmail.com|1593296978005901|1|1795.0|1|[{'coupon': None
392668|austin14@brown.com|1593301836424845|2|2390.0|2|[{'coupon': None
392433|wallacetanya@brown-taylor.com|1593300063663265|1|595.0|1|[{'coupon': None
392646|valdeztheresa@wheeler.com|1593301704234228|2|2240.0|2|[{'coupon': None
380943|jimmyspencer@yahoo.com|1593221740024789|1|1075.5|1|[{'coupon': 'NEWBED10'
391912|uayala76@yahoo.com|1593296656982968|1|1525.5|1|[{'coupon': 'NEWBED10'
380518|qsolis@khan.com|1593217111297689|2|1476.0|2|[{'coupon': 'NEWBED10'
380772|karenbarr@hotmail.com|1593219643249991|1|940.5|1|[{'coupon': 'NEWBED10'
382826|normanmichael@taylor-duke.com|1593250043042554|2|1722.6|2|[{'coupon': 'NEWBED10'
392637|shaneaguilar@ellis.com|1593301616611923|1|1075.5|1|[{'coupon': 'NEWBED10'
383466|denisewebb@yahoo.com|1593256961401323|1|1075.5|1|[{'coupon': 'NEWBED10'
388304|johnsontiffany@gmail.com|1593280986776469|1|53.1|1|[{'coupon': 'NEWBED10'
380731|wburns@hill-kirk.com|1593219169607217|1|535.5|1|[{'coupon': 'NEWBED10'
388280|hbrowning@gonzalez.com|1593280894194545|1|1075.5|1|[{'coupon': 'NEWBED10'
391657|smallteresa@christensen.net|1593295274637944|1|940.5|1|[{'coupon': 'NEWBED10'
391668|jrichardson73@gmail.com|1593295350357305|1|535.5|1|[{'coupon': 'NEWBED10'
387856|amandajenkins@ramirez.com|1593279416614788|1|850.5|1|[{'coupon': 'NEWBED10'
391389|joseevans@hill.net|1593293800270410|1|850.5|1|[{'coupon': 'NEWBED10'
391764|msmith5@hotmail.com|1593295895835436|1|1075.5|1|[{'coupon': 'NEWBED10'
380630|joseph23@martin-sims.biz|1593218217916802|1|940.5|1|[{'coupon': 'NEWBED10'
389920|kellyjennifer@yahoo.com|1593287112460216|1|940.5|1|[{'coupon': 'NEWBED10'
391484|patrick51@freeman-ramirez.info|1593294263254150|1|1525.5|1|[{'coupon': 'NEWBED10'
386665|tturner@brooks.org|1593274769086098|2|1611.0|2|[{'coupon': 'NEWBED10'
384831|brookskelly@hotmail.com|1593266217637038|1|535.5|1|[{'coupon': 'NEWBED10'
390814|jessehernandez@martin.biz|1593290999722991|1|940.5|1|[{'coupon': 'NEWBED10'
384494|adamgarner@yahoo.com|1593264333067472|1|143.1|1|[{'coupon': 'NEWBED10'
381388|jasonblack@yahoo.com|1593227489843398|1|940.5|1|[{'coupon': 'NEWBED10'
392368|ecortez@mills.com|1593299621734093|1|850.5|1|[{'coupon': 'NEWBED10'
387580|calvinmoses@brewer-hodges.net|1593278296583914|2|1092.6|2|[{'coupon': 'NEWBED10'
381186|michellejones@clark-castro.com|1593224685758191|1|1995.0|1|[{'coupon': None
380938|wrightkimberly@pennington.info|1593221691693635|1|1695.0|1|[{'coupon': None
381056|moorewendy@gmail.com|1593223093580362|2|2190.0|1|[{'coupon': None
383166|katelyn02@harrison.com|1593254100164431|1|1045.0|1|[{'coupon': None
383833|vmooney@burns.com|1593259989015474|1|1195.0|1|[{'coupon': None
384067|teresalowery@gmail.com|1593261613360541|2|1164.0|2|[{'coupon': None
383984|frazierbrian@gmail.com|1593261126096889|1|1045.0|1|[{'coupon': None
383933|matthewturner@yahoo.com|1593260817358973|1|945.0|1|[{'coupon': None
384489|tcurry@gmail.com|1593264325541059|1|595.0|1|[{'coupon': None
383891|trevor95@yahoo.com|1593260474429160|1|1045.0|1|[{'coupon': None
384594|romerovanessa@barr.org|1593264871352406|2|714.0|2|[{'coupon': None
384236|pjohnson37@gmail.com|1593262736280267|1|119.0|1|[{'coupon': None
385140|joshuapowers@mcclure-estrada.com|1593267908695355|1|1995.0|1|[{'coupon': None
384294|kellychristian@torres.com|1593263132151389|1|595.0|1|[{'coupon': None
384691|knightdaniel@gonzales-boyd.com|1593265398400508|1|595.0|1|[{'coupon': None
384731|uwilliams27@gmail.com|1593265636765250|1|1045.0|1|[{'coupon': None
386147|jacobleonard@yahoo.com|1593272575930333|2|2140.0|2|[{'coupon': None
385333|vanessajoseph@rodgers.net|1593269016147039|1|1195.0|1|[{'coupon': None
386461|dominic25@castro.com|1593273856826709|1|1195.0|1|[{'coupon': None
386107|nathanbishop@page-dean.biz|1593272305446718|1|1795.0|1|[{'coupon': None
385803|allenmelinda@guerrero.com|1593271111754808|1|1045.0|1|[{'coupon': None
385229|cherylnixon@jones-forbes.com|1593268391167585|1|59.0|1|[{'coupon': None
385404|bakerkimberly@gmail.com|1593269335256476|1|1195.0|1|[{'coupon': None
385875|ljames@benjamin.com|1593271358169623|1|1695.0|1|[{'coupon': None
386702|elizabethsandoval@patel.info|1593274934908084|1|1795.0|1|[{'coupon': None
387032|qkaiser@gmail.com|1593276207234453|1|1045.0|1|[{'coupon': None
387585|vreid@tran.com|1593278308142399|1|1995.0|1|[{'coupon': None
386937|susan87@woods.net|1593275861999382|1|1195.0|1|[{'coupon': None
388266|ghowell@powers-foster.info|1593280828280304|1|945.0|1|[{'coupon': None
388279|carlyaguilar@yahoo.com|1593280883239720|1|1195.0|1|[{'coupon': None
387933|hgriffin@stephens.biz|1593279701510300|1|595.0|1|[{'coupon': None
388364|sarahperkins@blackwell.info|1593281209459634|1|1045.0|1|[{'coupon': None
387979|wphillips@rios.biz|1593279839418018|1|1195.0|1|[{'coupon': None
388408|nmurphy@haney-swanson.com|1593281382823514|1|945.0|1|[{'coupon': None
388688|campbelljenna@hotmail.com|1593282382389274|2|2290.0|2|[{'coupon': None
389441|sandra77@gmail.com|1593285153730063|1|1695.0|1|[{'coupon': None
389660|marydaniels@freeman.info|1593286020948262|1|595.0|1|[{'coupon': None
388685|brittany3085@yahoo.com|1593282368647087|2|1024.0|2|[{'coupon': None
389085|gilbertjohnathan@gmail.com|1593283888242224|1|1195.0|1|[{'coupon': None
389153|ivan83@lamb-palmer.com|1593284167456885|2|1190.0|1|[{'coupon': None
389293|scott07@west.com|1593284629260382|1|1995.0|1|[{'coupon': None
389776|isaac66@jones.com|1593286528705047|2|1164.0|2|[{'coupon': None
390208|usuarez@lopez-sexton.com|1593288266598519|1|945.0|1|[{'coupon': None
389841|james724@yahoo.com|1593286770615999|1|595.0|1|[{'coupon': None
389820|tbarnes98@gmail.com|1593286680445812|1|1045.0|1|[{'coupon': None
389984|hlane@henry.com|1593287411485039|1|595.0|1|[{'coupon': None
391144|uwilliams16@gmail.com|1593292617083282|1|595.0|1|[{'coupon': None
390631|anthony26@rasmussen.com|1593290211699440|1|1195.0|1|[{'coupon': None
391356|martinrandall@hotmail.com|1593293608797844|1|1195.0|1|[{'coupon': None
391854|brianbuck@gmail.com|1593296387325539|1|595.0|1|[{'coupon': None
391810|monica93@zhang.biz|1593296163782718|2|1254.0|2|[{'coupon': None
391541|oherrera48@hotmail.com|1593294598081522|1|1045.0|1|[{'coupon': None
392297|cunninghamcharles@jackson.com|1593299155640219|1|1195.0|1|[{'coupon': None
392077|kshaw@hernandez.com|1593297774063214|1|1045.0|1|[{'coupon': None
380786|cassidy49@yahoo.com|1593219784281829|1|940.5|1|[{'coupon': 'NEWBED10'
391786|dgibbs@hotmail.com|1593296032000040|1|985.5|1|[{'coupon': 'NEWBED10'
383612|wallerantonio@gmail.com|1593258224414664|2|1521.0|2|[{'coupon': 'NEWBED10'
382139|cookandrew@gmail.com|1593239604268466|1|1615.5|1|[{'coupon': 'NEWBED10'
391564|moorewilliam6@hotmail.com|1593294703727749|1|1075.5|1|[{'coupon': 'NEWBED10'
380869|morrisonchris@campos.com|1593220915390665|1|1075.5|1|[{'coupon': 'NEWBED10'
391206|stephanie83@bates.com|1593292950848498|1|940.5|1|[{'coupon': 'NEWBED10'
381959|hallheather@gmail.com|1593236421216049|1|940.5|1|[{'coupon': 'NEWBED10'
381471|lewiskara@yahoo.com|1593228690434252|1|940.5|1|[{'coupon': 'NEWBED10'
381848|powersjames@thomas-brown.com|1593234497327269|1|1075.5|1|[{'coupon': 'NEWBED10'
382576|parksphillip@roberts-hernandez.com|1593246517955345|1|53.1|1|[{'coupon': 'NEWBED10'
385499|kyle73@gmail.com|1593269865128300|1|850.5|1|[{'coupon': 'NEWBED10'
383183|amanda9813@hotmail.com|1593254360575295|1|940.5|1|[{'coupon': 'NEWBED10'
381389|harrellamy@wallace.com|1593227500818980|1|850.5|1|[{'coupon': 'NEWBED10'
382120|reginarowland@gmail.com|1593239041890952|1|850.5|1|[{'coupon': 'NEWBED10'
382458|jenniferhuff@yahoo.com|1593244695523707|1|1075.5|1|[{'coupon': 'NEWBED10'
383054|welchellen@gmail.com|1593253002035237|1|535.5|1|[{'coupon': 'NEWBED10'
384223|david75@mercado.com|1593262667142318|1|535.5|1|[{'coupon': 'NEWBED10'
382713|gregory61@king-johnson.com|1593248602688570|1|1525.5|1|[{'coupon': 'NEWBED10'
384340|tgonzalez@costa.info|1593263442161926|1|1525.5|1|[{'coupon': 'NEWBED10'
383814|clopez31@gmail.com|1593259829719866|1|850.5|1|[{'coupon': 'NEWBED10'
391702|carlandrews@gmail.com|1593295559723749|1|850.5|1|[{'coupon': 'NEWBED10'
380720|cantrelljimmy@gmail.com|1593219041216005|1|940.5|1|[{'coupon': 'NEWBED10'
381692|contreraskimberly@mathis.info|1593231938814903|1|1795.5|1|[{'coupon': 'NEWBED10'
386221|howard83@hardy-griffin.com|1593272818264920|2|1218.6|2|[{'coupon': 'NEWBED10'
382861|nfarrell@yahoo.com|1593250519156706|1|1075.5|1|[{'coupon': 'NEWBED10'
388542|lori26@baker-allen.info|1593281944490864|1|1615.5|1|[{'coupon': 'NEWBED10'
380425|fhill0@yahoo.com|1593216152355390|1|1195.0|1|[{'coupon': None
380667|bullockkristi@little.com|1593218561762072|2|1790.0|2|[{'coupon': None
381063|zbruce@yahoo.com|1593223167520766|1|1995.0|1|[{'coupon': None
380999|julietaylor@gmail.com|1593222416328748|2|1914.0|2|[{'coupon': None
382644|lhenderson@hotmail.com|1593247495925172|1|1045.0|1|[{'coupon': None
383314|samantha06@rodriguez-brown.org|1593255627987134|2|2140.0|2|[{'coupon': None
383528|ronaldsutton@watson.net|1593257499305926|1|1095.0|1|[{'coupon': None
383569|thomas63@holmes.com|1593257867369705|1|595.0|1|[{'coupon': None
384578|courtneycabrera@yahoo.com|1593264810874499|1|1195.0|1|[{'coupon': None
383912|david67@rodriguez.org|1593260612504478|1|1095.0|1|[{'coupon': None
384121|mary0156@gmail.com|1593261977917739|1|595.0|1|[{'coupon': None
384699|asmith56@gmail.com|1593265438070446|1|595.0|1|[{'coupon': None
385294|benjamin8538@gmail.com|1593268794505308|1|595.0|1|[{'coupon': None
