user_id,user_first_touch_timestamp,email
UA000000107351411,1593875742437934,castrodavid@valdez.com
UA000000107358377,1593876544572068,clintonadams@atkinson.com
UA000000107359287,1593876655398587,vaughnjulie@tucker.biz
UA000000107363062,1593877084566266,umoore@coleman.biz
UA000000107364635,1593877253676696,nharrison@smith.org
UA000000107364719,1593877262267549,natasha53@torres-vega.com
UA000000107367337,1593877545586322,fernandofleming@martin.com
UA000000107371335,1593877991313858,josephgary@middleton.com
UA000000107371410,1593877998655597,brendacummings@higgins-stark.com
UA000000107372252,1593878091500306,jeanne25@yahoo.com
UA000000107373000,1593878176890527,elliottkevin@walker-watts.com
UA000000107373679,1593878245422771,daisymckee@gmail.com
UA000000107373781,1593878257481143,pamelawebster@moore.com
UA000000107375227,1593878420345835,victorcox@reeves.info
UA000000107375260,1593878423733998,brittanywagner@davidson.com
UA000000107375612,1593878463684398,daniel7178@yahoo.com
UA000000107376004,1593878507024621,mark5811@hotmail.com
UA000000107381418,1593879106905889,anthony4521@yahoo.com
UA000000107381830,1593879151752258,bushdeanna@jenkins-hamilton.com
UA000000107382717,1593879246415741,schmidttammy@guzman.com
UA000000107383266,1593879305412859,null
UA000000107383324,1593879311247394,null
UA000000107383366,1593879316682021,null
UA000000107383372,1593879317257162,null
UA000000107383475,1593879329693873,rmiranda@cunningham.com
UA000000107383475,1593879329693873,null
UA000000107383506,1593879333416852,null
UA000000107383610,1593879344925044,null
UA000000107383660,1593879351699747,null
UA000000107383745,1593879360615097,null
UA000000107383781,1593879363559292,null
UA000000107383874,1593879375941068,null
UA000000107383917,1593879381463041,null
UA000000107384028,1593879393221000,null
UA000000107384107,1593879400278338,null
UA000000107384271,1593879419268810,null
UA000000107384325,1593879424690839,rperez@valenzuela-ali.org
UA000000107384325,1593879424690839,null
UA000000107384706,1593879465737499,null
UA000000107384796,1593879473677811,butleralyssa@gmail.com
UA000000107384796,1593879473677811,null
UA000000107384859,1593879480020069,null
UA000000107385017,1593879495139167,null
UA000000107385236,1593879521000949,ebarton@bradley-rodriguez.biz
UA000000107385236,1593879521000949,null
UA000000107385246,1593879521913528,null
UA000000107385248,1593879522052271,null
UA000000107385431,1593879542338445,null
UA000000107385488,1593879548121716,null
UA000000107385524,1593879552294880,null
UA000000107385630,1593879563596423,wilsonalexandra@williams.com
UA000000107385630,1593879563596423,null
UA000000107385793,1593879579331810,null
UA000000107386304,1593879635181656,null
UA000000107386371,1593879641368774,null
UA000000107386580,1593879664396976,null
UA000000107386650,1593879672912059,null
UA000000107386770,1593879688246331,kacosta46@hotmail.com
UA000000107386770,1593879688246331,null
UA000000107386894,1593879703009727,null
UA000000107386963,1593879710328518,null
UA000000107387021,1593879716248998,null
UA000000107387053,1593879719743541,null
UA000000107387139,1593879728565853,null
UA000000107387154,1593879730700922,null
UA000000107387177,1593879733720042,null
UA000000107387455,1593879764745162,null
UA000000107387528,1593879772653411,null
UA000000107387529,1593879772688116,null
UA000000107387985,1593879822885038,null
UA000000107387996,1593879823700925,null
UA000000107388078,1593879832661484,null
UA000000107388154,1593879840323942,null
UA000000107388169,1593879841595776,yellis@moore.com
UA000000107388169,1593879841595776,null
UA000000107388284,1593879853698822,null
UA000000107388298,1593879854964876,null
UA000000107388310,1593879856562360,null
UA000000107388355,1593879861487313,null
UA000000107388356,1593879861591721,null
UA000000107388454,1593879872278785,null
UA000000107388578,1593879884769210,johnsonkatherine@goodwin-miller.info
UA000000107388578,1593879884769210,null
UA000000107388619,1593879889407889,null
UA000000107388649,1593879892063689,null
UA000000107388674,1593879895148997,null
UA000000107388729,1593879902580050,null
UA000000107388844,1593879915931546,null
UA000000107388895,1593879921371982,timothy60@bush.net
UA000000107388895,1593879921371982,null
UA000000107388988,1593879930924471,null
UA000000107388992,1593879931200114,null
UA000000107389221,1593879957416818,null
UA000000107389246,1593879960682506,null
UA000000107389247,1593879960727823,null
UA000000107389370,1593879975701745,null
UA000000107389479,1593879987722640,null
UA000000107389484,1593879987942897,null
UA000000107389601,1593879999903708,null
UA000000107389601,1593879999903708,ekramer@richardson.info
UA000000107389650,1593880007146692,null
UA000000107389791,1593880022443182,null
UA000000107390028,1593880048284551,null
UA000000107390123,1593880055443988,null
UA000000107390175,1593880060219715,null
UA000000107390177,1593880060406714,null
UA000000107390186,1593880062032083,null
UA000000107390191,1593880062379607,null
UA000000107390217,1593880064702874,lori9457@yahoo.com
UA000000107390217,1593880064702874,null
UA000000107390251,1593880067584350,null
UA000000107390439,1593880085858248,null
UA000000107390520,1593880094414194,null
UA000000107390606,1593880101991843,null
UA000000107390606,1593880101991843,ajones@morton.com
UA000000107390607,1593880102182770,null
UA000000107390701,1593880111946017,null
UA000000107390910,1593880134625699,null
UA000000107390948,1593880138712570,null
UA000000107390959,1593880139917029,null
UA000000107390986,1593880143069657,null
UA000000107391024,1593880147289182,null
UA000000107391029,1593880147619996,null
UA000000107391056,1593880149723511,null
UA000000107391091,1593880154524468,null
UA000000107391147,1593880159894838,null
UA000000107391225,1593880168017172,null
UA000000107391237,1593880169531626,null
UA000000107391346,1593880181570799,null
UA000000107391477,1593880192944489,null
UA000000107391477,1593880192944489,leejohn6@yahoo.com
UA000000107391545,1593880201021010,null
UA000000107391645,1593880211050695,null
UA000000107391700,1593880215647121,null
UA000000107391701,1593880215681069,null
UA000000107391774,1593880223444104,null
UA000000107391893,1593880234658354,null
UA000000107391986,1593880245191738,null
UA000000107392017,1593880249939941,null
UA000000107392095,1593880258324665,null
UA000000107392152,1593880263445396,null
UA000000107392247,1593880273798088,null
UA000000107392254,1593880274547649,null
UA000000107392356,1593880288073399,null
UA000000107392382,1593880291126005,null
UA000000107392467,1593880301528015,null
UA000000107392576,1593880311556310,null
UA000000107392629,1593880316938047,null
UA000000107392695,1593880325164017,null
UA000000107392782,1593880332497190,null
UA000000107392879,1593880345373196,null
UA000000107392936,1593880351026531,null
UA000000107393074,1593880367634703,null
UA000000107393403,1593880401688812,null
UA000000107393660,1593880427176952,null
UA000000107393777,1593880440330500,fharris@austin.com
UA000000107393777,1593880440330500,null
UA000000107393821,1593880444945225,null
UA000000107393884,1593880452797322,null
UA000000107393942,1593880456912022,null
UA000000107393959,1593880458341247,null
UA000000107393986,1593880461359556,null
UA000000107394284,1593880492817435,null
UA000000107394318,1593880496656290,null
UA000000107394606,1593880527603540,null
UA000000107394625,1593880528915162,null
UA000000107394652,1593880531511021,null
UA000000107394697,1593880537628688,null
UA000000107394726,1593880540908350,null
UA000000107394845,1593880553817951,null
UA000000107395007,1593880568688977,null
UA000000107395106,1593880577822291,null
UA000000107395111,1593880578421129,null
UA000000107395222,1593880589285142,null
UA000000107395432,1593880611788386,null
UA000000107395594,1593880629530072,null
UA000000107395652,1593880634568591,null
UA000000107395671,1593880636368906,null
UA000000107395728,1593880641629224,null
UA000000107395839,1593880651799234,null
UA000000107395929,1593880661073586,null
UA000000107395968,1593880664658773,null
UA000000107396069,1593880674341634,null
UA000000107396293,1593880696621721,null
UA000000107396398,1593880706561672,null
UA000000107396413,1593880708374932,null
UA000000107396440,1593880710676797,null
UA000000107396547,1593880722972739,null
UA000000107396609,1593880728055348,null
UA000000107396896,1593880757827975,null
UA000000107396982,1593880766842018,null
UA000000107397303,1593880803089516,null
UA000000107397388,1593880811123234,null
UA000000107397605,1593880834503328,null
UA000000107397687,1593880842839276,null
UA000000107397773,1593880852578389,null
UA000000107397887,1593880863872645,null
UA000000107397904,1593880865799194,null
UA000000107398008,1593880878397349,null
UA000000107398026,1593880881427308,null
UA000000107398235,1593880903087650,null
UA000000107398271,1593880906158057,null
UA000000107398382,1593880918699677,null
UA000000107398386,1593880919052286,null
UA000000107398532,1593880936529502,null
UA000000107398539,1593880937872089,null
UA000000107398551,1593880938968280,null
UA000000107398598,1593880945198088,null
UA000000107398731,1593880958957780,null
UA000000107398746,1593880960485246,null
UA000000107398783,1593880965507919,null
UA000000107398848,1593880971112152,null
UA000000107398904,1593880976827851,null
UA000000107399008,1593880986748250,null
UA000000107399084,1593880994628860,null
UA000000107399087,1593880994838425,null
UA000000107399369,1593881023786362,null
UA000000107399458,1593881033402385,suzannemcfarland@yahoo.com
UA000000107399458,1593881033402385,null
UA000000107399507,1593881038483576,null
UA000000107399519,1593881039713548,null
UA000000107399532,1593881040427698,null
UA000000107399685,1593881055101237,null
UA000000107399689,1593881055361683,null
UA000000107399755,1593881061984565,null
UA000000107399863,1593881073333056,null
UA000000107399892,1593881077686043,null
UA000000107399903,1593881078977663,null
UA000000107399985,1593881088970253,null
